,firstDay,lastDay,NEds,NDays,NActDays,NPages,NPcreated,pagesWomen,wikiprojWomen,ns_user,ns_wikipedia,ns_talk,ns_userTalk,ns_content,gender
303,-0.8305548586260249,-0.2560776524419071,-0.21571688368537592,0.69491512933711,-0.16888635118037,-0.16735037206314146,-0.13612648665565624,-0.08239269633304708,-0.02467416876593574,0.010662557027367342,-0.1254955841711829,-0.10183076819187194,-0.10841317328507623,-0.2177446381247958,0
309,-0.8163339010974026,-1.4003082587491766,-0.24536084907208117,0.05194102017889932,-0.36407608816955717,-0.18732086951642216,-0.11931208724520867,-0.08239269633304708,-0.02467416876593574,-0.2775086966848457,-0.13262922622642692,-0.23174213030816435,-0.16713217476563305,-0.23201075311269745,0
310,2.0221692216156013,0.9053164129599713,-0.24382090281822635,-1.4757774394158711,-0.4416172165625219,-0.2028203600771773,-0.13612648665565624,-0.08239269633304708,-0.02467416876593574,0.018780057131936725,-0.13262922622642692,-0.22710243880401104,-0.17630701874697005,-0.24135751810477096,0
311,1.7377500710431562,0.33320110980633666,-0.23701947353036756,-1.4892507036357172,-0.44429104857607243,-0.1953686819229681,-0.1260378470093877,-0.08239269633304708,-0.02467416876593574,0.2988338107395803,-0.13262922622642692,-0.18070552376247803,-0.17080211235816786,-0.24611288976740484,0
316,0.8873368108315447,-1.3717024935914948,-0.25306058034135526,-1.4652982339115466,-0.479050864752229,-0.20431069570801916,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.12327619469802743,-0.13262922622642692,-0.23174213030816435,-0.16713217476563305,-0.2480806297657361,0
317,1.7519710285717784,0.8938741068968986,-0.25216227835993993,-1.3672428109782222,-0.44963871260317345,-0.20252229295100893,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.09892369438431929,-0.13262922622642692,-0.19462459827493794,-0.16896714356190046,-0.24906449976490172,0
320,-0.5233821760077839,-1.4003082587491766,-0.2222616552642589,-0.29387276146381697,-0.36140225615600663,-0.1971570846799783,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.09080619427974991,-0.1272789946849939,-0.18534521526663134,-0.10657820448880884,-0.21971237812312705,0
332,-1.3880163937480177,0.9167587190230441,-0.25370222461379477,1.8371485293085061,-0.4202265604541178,-0.19507061479679974,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.2896849468416997,-0.12014535262974989,-0.17606583225832473,-0.17080211235816786,-0.24496504143504494,0
338,1.4476425374592619,-0.25035649941037075,-0.25216227835993993,-1.4802685274891532,-0.47637703273867854,-0.20460876283418752,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.08268869417518053,-0.13262922622642692,-0.23174213030816435,-0.17630701874697005,-0.24775267309934756,0
345,1.7263733050202583,0.356085721932482,-0.23843109092973447,-1.2901457990535472,-0.41755272844056734,-0.1897054065257691,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.24909744631885283,-0.13262922622642692,-0.23174213030816435,-0.17630701874697005,-0.2241397931193724,0
346,1.4590193034821597,0.8938741068968986,-0.24407756052720214,-1.00870427979454,-0.3774452482373097,-0.200137755941662,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.29374369689398444,-0.13262922622642692,-0.23174213030816435,-0.17630701874697005,-0.22922312144839482,0
348,0.6057618517648239,-0.8396352616586146,-0.25203394950545205,-1.0820587183248132,-0.4603340406573755,-0.20073389019399873,-0.13612648665565624,-0.08239269633304708,-0.02467416876593574,-0.2896849468416997,-0.13262922622642692,-0.21782305579570443,-0.17447204995070267,-0.24037364810560533,0
356,-0.5376031335364062,0.9167587190230441,0.3332739558138667,1.0467170284108689,2.8017410158742457,0.04070048200237979,-0.008337051136254787,-0.08239269633304708,-0.02467416876593574,0.29071631063501097,-0.1237121736573719,-0.10183076819187194,-0.0515291406007868,-0.07393563991341931,0
359,0.025546784597035473,0.9053164129599713,-0.10920393446041766,0.48682804860837586,-0.08867139077385472,-0.06332494503038083,-0.052054489603418436,-0.08239269633304708,-0.02467416876593574,-0.2247449460051447,-0.10944488954688385,-0.00439724660465265,-0.0533641093970542,-0.0903334732328465,0
363,0.3270310842038275,-0.24463534637883444,-0.21815513192064603,-0.49073212200934596,-0.3694237521966582,-0.18553246675941193,-0.10249768783476111,-0.08239269633304708,-0.02467416876593574,-0.28562619678941503,-0.13262922622642692,-0.22246274729985774,-0.16529720596936565,-0.19806723814148317,0
373,-1.370951244713671,0.9053164129599713,-0.21712850108474283,1.6575050063772248,-0.3373377680340521,-0.13426492105845256,-0.10922344759894013,-0.08239269633304708,-0.02467416876593574,-0.26939119658027627,-0.1237121736573719,-0.11574984270433185,-0.17080211235816786,-0.20216669647133995,0
374,0.600073468753375,-1.9380966437135931,-0.1994191191654124,-1.4136507210688032,-0.3426854320611531,-0.12293837026405455,-0.13948936653774574,-0.08239269633304708,-0.02467416876593574,-0.29374369689398444,-0.13262922622642692,-0.21782305579570443,-0.17447204995070267,-0.17363446649553665,0
376,1.4447983459535374,0.9053164129599713,-0.2144335951404969,-0.8477736238352673,-0.29455645581724393,-0.19000347365193745,-0.1260378470093877,-0.08239269633304708,-0.02467416876593574,0.12430755849133866,-0.13262922622642692,-0.22710243880401104,-0.16896714356190046,-0.20938174313188793,0
380,-1.666747161309014,-0.22747188728422538,-0.2407410103105167,1.5063050412433967,-0.32664243997985004,-0.17837885573137108,-0.11931208724520867,-0.08239269633304708,-0.02467416876593574,-0.22880369605742937,-0.10587806851926183,-0.21782305579570443,-0.15061745559922646,-0.23250268811228025,0
386,-1.0922204771526745,-0.8453564146901509,-0.09290616994045417,0.4546419174165213,-0.23840598353268322,-0.1119098865958249,0.4490146128279188,-0.08239269633304708,-0.02467416876593574,-0.28156744673713036,-0.09874442646401782,-0.22710243880401104,-0.16896714356190046,-0.04212384327373055,0
394,-0.8277106671203004,-1.9609812558397386,-0.1555306509305501,-0.0910252834872453,-0.33199010400695106,-0.0362008365490593,-0.018425690782523322,-0.08239269633304708,-0.02467416876593574,-0.12327619469802743,-0.13084581571261591,-0.18998490677078464,-0.16896714356190046,-0.13723127652640826,0
397,-0.8333990501317493,-0.8339141086270782,-0.21828346077513394,0.4224557862246668,-0.18760317527522355,-0.15632188839491182,-0.09577192807058209,-0.08239269633304708,-0.02467416876593574,-0.24503869626656813,-0.13262922622642692,-0.23174213030816435,-0.17630701874697005,-0.19823121647467742,0
400,0.025546784597035473,0.32175880374326393,0.07340802547586617,0.15972713393766805,-0.30525178387144597,0.5328093073063562,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.12014535262974989,-0.20390398128324455,-0.15612236198802865,0.13792436657358004,0
401,-0.5290705590192328,-1.9438177967451296,-0.2519056206509641,-0.41438362476355145,-0.4282480564947694,-0.1932822120397895,-0.13948936653774574,-0.08239269633304708,-0.02467416876593574,-0.24097994621428345,-0.13262922622642692,-0.17606583225832473,-0.17263708115443527,-0.24365321476949076,0
402,1.1746001529097145,0.9167587190230441,-0.20647720616224702,-0.6576508953996614,-0.27583963172239034,-0.18612860101174866,-0.13948936653774574,-0.08239269633304708,-0.02467416876593574,-0.26939119658027627,-0.13084581571261591,-0.23174213030816435,-0.16162726837683086,-0.18757262481704975,0
408,-1.0979088601641234,-1.9266543376505205,-0.25203394950545205,0.21137464678041137,-0.4202265604541178,-0.20043582306783037,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.13262922622642692,-0.16678644925001815,-0.16896714356190046,-0.24201343143754803,0
411,-1.095064668658399,0.8767106478022896,-0.20699052158019862,1.3244159742754744,-0.08332372674675369,-0.1366494580677995,-0.0722317688959555,-0.08239269633304708,-0.02467416876593574,-0.23692119616199875,-0.1237121736573719,-0.20854367278739783,-0.16713217476563305,-0.18937638648218674,0
421,0.04261193363138219,0.882431800833826,-0.16900518065177977,0.23981820457786424,-0.23840598353268322,-0.06213267652570736,-0.13276360677356672,-0.08239269633304708,-0.02467416876593574,-0.2612736964757069,-0.0916107844087738,-0.12966891721679175,-0.12309292365521544,-0.14838180318361877,0
427,-1.0865320941412255,0.9053164129599713,-0.14064450380995352,1.35884764950397,0.5289838043563129,-0.14469727047434544,0.17998422226075786,-0.08239269633304708,-0.02467416876593574,-0.28156744673713036,-0.11301171057450586,-0.04615447014203235,-0.14144261161788946,-0.11066678654893622,0
430,0.5886967027304771,0.9167587190230441,0.47905553451212285,0.03697072660129255,1.0263165588767076,0.6657472455774486,0.6575131655174685,0.10533449367974285,-0.02467416876593574,-0.2612736964757069,-0.020274363856333556,0.11623473250333315,-0.13593770522908724,0.5931282195208789,0
431,-0.8248664756145759,0.9110375659915076,-0.06505880851657955,1.3004635045513036,0.15999498648634264,-0.09372779189955442,-0.025151450546702345,-0.08239269633304708,-0.02467416876593574,0.18518880927560902,-0.12014535262974989,-0.19926428977909125,-0.12309292365521544,-0.034416861613599775,0
432,0.3099659351694808,0.31031649768019126,-0.24548917792656907,-0.147912399082151,-0.4656817046844765,-0.1780807886052027,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.2125686958482906,-0.1272789946849939,-0.23174213030816435,-0.018499702267973588,-0.24857256476531892,0
436,1.1888211104383368,0.9110375659915076,-0.24677246647144807,-0.7998686843869257,-0.4068574003863653,-0.18344599687623336,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.13262922622642692,-0.11574984270433185,-0.17630701874697005,-0.23627418977574852,0
438,1.1660675783925412,0.9053164129599713,-0.01565219953873747,-0.6449261458586957,0.42737818784139353,-0.07673796570795742,-0.021788570664612834,0.10533449367974285,-0.02467416876593574,3.0060200956134686,-0.09874442646401782,-0.11111015120017854,-0.11758801726641324,-0.09164529989840067,0
439,-0.8021129435687804,-1.4174717178437857,-0.2218766687007952,-0.13294210550454424,-0.39883590434571375,-0.19358027916595788,-0.10249768783476111,-0.08239269633304708,-0.02467416876593574,-0.04615994370461832,-0.11301171057450586,-0.22710243880401104,-0.15795733078429605,-0.2147930281272989,0
441,0.04261193363138219,-1.3717024935914948,-0.2539588823227706,-0.7190290990678492,-0.45766020864382495,-0.20431069570801916,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.13262922622642692,-0.23174213030816435,-0.17630701874697005,-0.24135751810477096,0
443,-1.1007530516698478,-0.27324111153651615,1.3189678871354382,0.7959646109859556,2.5744652947224522,2.534628126653119,0.08582358556225154,0.10533449367974285,-0.02467416876593574,-0.038042443600048936,-0.004223669232034504,0.6312404894643495,1.0164226988268403,1.2826571106027924,0
447,0.5915408942362016,-1.9495389497766658,-0.18530294517174326,-1.3777220164825468,-0.3507069281018046,-0.15155281437621793,-0.10922344759894013,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.13262922622642692,-0.21318336429155113,-0.17630701874697005,-0.15920437317444072,0
449,2.0221692216156013,0.9167587190230441,-0.24446254709066584,-1.4129022063899228,-0.35338076011535513,-0.20311842720334566,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.28562619678941503,-0.13262922622642692,-0.23174213030816435,-0.17630701874697005,-0.24939245643129027,0
450,0.6086060432705483,0.29887419161711853,0.02387308764353619,-0.6015122944836361,0.17336414655409518,-0.10773694682946774,-0.11594920736311916,-0.08239269633304708,-0.02467416876593574,-0.27344994663256095,-0.12014535262974989,0.23686671161131895,0.047559174397652844,-0.005228718305019368,0
453,0.30712174366375633,-0.21602958122115268,-0.20006076343785192,-0.22351238164906517,-0.15551719111261744,-0.18761893664259052,-0.10586056771685062,-0.08239269633304708,-0.02467416876593574,-0.29374369689398444,-0.13262922622642692,-0.00903693810880595,-0.17630701874697005,-0.18494897148594142,0
454,-1.0979088601641234,-1.9438177967451296,-0.25229060721442786,0.1470023843967023,-0.43092188850831986,-0.1941764134182946,-0.13276360677356672,-0.08239269633304708,-0.02467416876593574,-0.27344994663256095,-0.13262922622642692,-0.19926428977909125,-0.17630701874697005,-0.2416854747711595,0
456,1.4476425374592619,0.9167587190230441,-0.11420875978544583,-0.8432825357619853,0.07710619406627685,-0.1941764134182946,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.2775086966848457,-0.13084581571261591,-0.23174213030816435,-0.16529720596936565,-0.20413443646967122,0
457,-0.5376031335364062,-1.9438177967451296,-0.24972403012466982,-0.33878364219663726,-0.44963871260317345,-0.20222422582484056,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.13262922622642692,-0.16678644925001815,-0.17447204995070267,-0.23840590810727405,0
462,0.8930251938429936,-0.26751995850497984,-0.09649937786611541,-1.1209814816265908,-0.310599447898547,-0.1488702102407026,-0.13276360677356672,-0.08239269633304708,-0.02467416876593574,-0.27344994663256095,-0.13084581571261591,-0.20854367278739783,-0.06437392217465861,-0.05327436993094104,0
465,0.8731158533029224,-0.7938660374063238,-0.2486973992887666,-1.0581062486006425,-0.4015097363592643,-0.18821507089492726,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.29374369689398444,-0.13262922622642692,-0.23174213030816435,-0.17630701874697005,-0.23529031977658288,0
466,-1.0922204771526745,0.9110375659915076,-0.2519056206509641,1.4314535733553628,-0.4362695525354209,-0.19447448054446298,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.2896849468416997,-0.13262922622642692,-0.23174213030816435,-0.17630701874697005,-0.2393897781064397,0
467,1.4504867289649863,-0.24463534637883444,-0.23034637309699668,-1.481765556846914,-0.468355536698027,-0.20043582306783037,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,0.5301825637198077,-0.13262922622642692,-0.23174213030816435,-0.17630701874697005,-0.2446370847686564,0
469,-1.3937047767594666,0.9167587190230441,-0.1881261799704771,1.8663406017848392,0.06908469802562532,-0.11995769900237085,0.17325846249657884,-0.08239269633304708,-0.02467416876593574,-0.11921744464574274,-0.10231124749163982,-0.09255138518356534,-0.14878248680295905,-0.1819973614884445,0
472,0.039767742125657736,-1.3888659526861038,-0.2480557550163271,-0.747472656865302,-0.46300787267092597,-0.20311842720334566,-0.13948936653774574,-0.08239269633304708,-0.02467416876593574,-0.26939119658027627,-0.13262922622642692,-0.23174213030816435,-0.16529720596936565,-0.23594623310935997,0
473,-1.095064668658399,0.33892226283787297,0.10010042720934968,1.1762100678571674,0.40598753173298946,-0.11399635647900348,-0.13276360677356672,-0.08239269633304708,-0.02467416876593574,0.20548255953703248,-0.07912691081209675,1.1787240869544389,0.25491064837586913,0.08709108328335573,0
478,-0.247495599952512,0.9167587190230441,-0.22765146715275075,0.708388393556956,-0.1421480310448649,-0.1640716336752894,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.13262922622642692,-0.20390398128324455,-0.16346223717309827,-0.21003765646466502,0
479,-0.5347589420306817,-1.9609812558397386,-0.2470291241804239,-0.4098925366902694,-0.41755272844056734,-0.19387834629212625,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.23286244610971407,-0.1290624051988049,-0.21782305579570443,-0.17447204995070267,-0.23627418977574852,0
485,-1.0979088601641234,0.9110375659915076,-0.24587416449003277,1.5063050412433967,-0.45231254461672393,-0.19983968881549363,-0.13948936653774574,-0.08239269633304708,-0.02467416876593574,-0.28156744673713036,-0.13262922622642692,-0.20854367278739783,-0.17630701874697005,-0.23250268811228025,0
490,0.045456125137106645,0.33892226283787297,-0.20275566938209785,0.08263012201299319,-0.2785134637359409,-0.15781222402575365,-0.1260378470093877,-0.08239269633304708,-0.02467416876593574,-0.2572149464234222,-0.11836194211593888,-0.23174213030816435,-0.07171379735972822,-0.22331990145340103,0
495,-0.5461357080535796,0.3274799567748003,-0.042601258981196787,0.7450656128220926,0.22951461883865587,-0.129793914165927,-0.05541736948550795,-0.08239269633304708,-0.02467416876593574,0.3353625612101426,-0.10231124749163982,-0.03687508713372575,-0.009324858286636583,-0.031301273282908604,0
497,-1.370951244713671,-1.9495389497766658,-0.25383055346828265,0.29445977613612895,-0.4416172165625219,-0.2040126285818508,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.29374369689398444,-0.13262922622642692,-0.20854367278739783,-0.17630701874697005,-0.2421774097707423,0
